"","decimallatitude","decimallongitude","geodeticdatum","georeferencedby","georeferenceremarks","georeferencesources","coordinateuncertaintyinmeters"
"0030700MOR","41.63488","-87.998936","WGS84","Louise & Lee","based on collectors description","GeoLocate","200"
"0030701MOR","41.62076","-88.05049","WGS84","Louise & Lee","based on collectors description","GeoLocate","102"
"0030702MOR","41.68741","-86.974614","WGS84","Louise & Lee","based on collectors description","GeoLocate","799"
"0030703MOR","41.674331","-87.0111","WGS84","Louise & Lee","based on collectors description","GeoLocate","402"
"0030704MOR","41.580737","-88.065807","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0030705MOR","41.675605","-86.981411","WGS84","Louise & Lee","based on collectors description","GeoLocate","500"
"0030706MOR","42.754186","-87.823904","WGS84","Louise & Lee","based on collectors description","GeoLocate","220"
"0030707MOR","41.675605","-86.981411","WGS84","Louise & Lee","based on collectors description","GeoLocate","500"
"0030708MOR","41.485077","-87.18629","WGS84","Louise & Lee","based on collectors description","GeoLocate","206"
"0030709MOR","41.465525","-87.681451","WGS84","Louise & Lee","based on collectors description","GeoLocate","208"
"0030710MOR","42.627515","-88.650936","WGS84","Louise & Lee","based on collectors description","GeoLocate","207"
"0030711MOR","41.301023","-86.618539","WGS84","Louise & Lee","based on collectors description","GeoLocate","90"
"0030712MOR","41.644825","-88.107945","WGS84","Louise & Lee","based on collectors description","GeoLocate","510"
"0030713MOR","41.414709","-88.126654","WGS84","Louise & Lee","based on collectors description","GeoLocate","969"
"0030714MOR","41.114753","-87.749124","WGS84","Louise & Lee","based on collectors description","GeoLocate","206"
"0030715MOR","42.426698","-87.931506","WGS84","Louise & Lee","based on collectors description","GeoLocate","222"
"0030716MOR","41.680707","-88.364347","WGS84","Louise & Lee","based on collectors description","GeoLocate","233"
"0030717MOR","41.683755","-86.845148","WGS84","Louise & Lee","based on collectors description","GeoLocate","234"
"0030718MOR","42.199473","-88.224191","WGS84","Louise & Lee","based on collectors description","GeoLocate","88"
"0030719MOR","41.683926","-88.573772","WGS84","Louise & Lee","based on collectors description/current location of nursery","GeoLocate","226"
"0030720MOR","42.105189","-88.322173","WGS84","Louise & Lee","based on collectors description","GeoLocate","197"
"0030721MOR","41.684826","-86.845233","WGS84","Louise & Lee","based on collectors description","GeoLocate","230"
"0030722MOR","42.652588","-87.87516","WGS84","Louise & Lee","based on collectors description","GeoLocate","252"
"0030723MOR","42.461353","-88.190453","WGS84","Louise & Lee","based on collectors description","GeoLocate","2012"
"0030724MOR","41.680707","-88.364347","WGS84","Louise & Lee","based on collectors description","GeoLocate","233"
"0030725MOR","41.700025","-86.852523","WGS84","Louise & Lee","based on collectors description","GeoLocate","493"
"0030726MOR","41.823168","-88.325845","WGS84","Louise & Lee","based on collectors description","GeoLocate","204"
"0030727MOR","41.587806","-87.45756","WGS84","Louise & Lee","based on collectors description","GeoLocate","97"
"0030728MOR","41.247949","-87.030719","WGS84","Louise & Lee","based on collectors description","GeoLocate","599"
"0030729MOR","41.356681","-88.306721","WGS84","Louise & Lee","based on collectors description","GeoLocate","1001"
"0030730MOR","41.666185","-88.526074","WGS84","Louise & Lee","based on collectors description","GeoLocate","102"
"0030731MOR","41.666185","-88.526074","WGS84","Louise & Lee","based on collectors description","GeoLocate","102"
"0030733MOR","41.791433","-88.023359","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0030734MOR","41.78825","-88.022363","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0030736MOR","41.697481","-87.962032","WGS84","Louise & Lee","based on collectors description","GeoLocate","197"
"0030737MOR","41.817123","-88.085302","WGS84","Louise & Lee","based on collectors description","GeoLocate","199"
"0030738MOR","41.817123","-88.085302","WGS84","Louise & Lee","based on collectors description","GeoLocate","199"
"0030739MOR","41.817123","-88.085302","WGS84","Louise & Lee","based on collectors description","GeoLocate","199"
"0030740MOR","41.791433","-88.023359","WGS84","Louise & Lee","based on collectors description","GeoLocate","208"
"0030742MOR","41.816707","-88.084872","WGS84","Louise & Lee","based on collectors description","GeoLocate","200"
"0030743MOR","41.818069","-88.076591","WGS84","Louise & Lee","based on collectors description","GeoLocate","195"
"0030745MOR","41.621194","-86.849756","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0030746MOR","41.68739","-86.84549","WGS84","Louise & Lee","based on collectors description","GeoLocate","209"
"0030747MOR","41.682824","-86.844038","WGS84","Louise & Lee","based on collectors description/west of trail creek","GeoLocate","220"
"0030748MOR","42.1655","-88.306995","WGS84","Louise & Lee","based on collectors description","GeoLocate","195"
"0030749MOR","40.821215","-87.437791","WGS84","Louise & Lee","based on collectors description","GeoLocate","2048"
"0030750MOR","41.64804","-87.049309","WGS84","Louise & Lee","based on collectors description","GeoLocate","195"
"0030751MOR","41.644573","-87.0742","WGS84","Louise & Lee","based on collectors description","GeoLocate","1980"
"0030752MOR","41.629832","-87.096508","WGS84","Louise & Lee","based on collectors description","GeoLocate","599"
"0030753MOR","41.737523","-86.486812","WGS84","Louise & Lee","based on collectors description","GeoLocate","240"
"0030754MOR","41.665093","-86.504183","WGS84","Louise & Lee","based on collectors description","GeoLocate","213"
"0030755MOR","42.8331","-88.459607","WGS84","Louise & Lee","based on collectors description","GeoLocate","576"
"0030756MOR","41.525052","-88.191949","WGS84","Louise & Lee","based on collectors description","GeoLocate","211"
"0030783MOR","41.817177","-88.075669","WGS84","Louise & Lee","based on collectors description","GeoLocate","198"
"0030794MOR","41.819384","-88.079107","WGS84","Louise & Lee","based on collectors description","GeoLocate","199"
"0030817MOR","42.650751","-87.880457","WGS84","Louise & Lee","based on collectors description","GeoLocate","207"
"0030818MOR","41.62753","-88.522574","WGS84","Louise & Lee","based on collectors description","GeoLocate","1943"
"0030819MOR","42.276397","-87.835372","WGS84","Louise & Lee","based on collectors description","GeoLocate","202"
"0030820MOR","42.209818","-88.131709","WGS84","Louise & Lee","based on collectors description","GeoLocate","209"
"0030821MOR","41.464114","-87.468084","WGS84","Louise & Lee","based on collectors description","GeoLocate","210"
"0030858MOR","41.812341","-88.06874","WGS84","Louise & Lee","based on collectors description","GeoLocate","199"
"0030859MOR","41.779145","-88.135597","WGS84","Louise & Lee","based on collectors description","GeoLocate","203"
"0030869MOR","41.819249","-88.048707","WGS84","Louise & Lee","based on collectors description","GeoLocate","200"
"0030870MOR","41.825041","-88.049501","WGS84","Louise & Lee","based on collectors description","GeoLocate","200"
"0030880MOR","41.813351","-88.046443","WGS84","Louise & Lee","based on collectors description","GeoLocate","199"
"0030887MOR","41.816435","-88.041947","WGS84","Louise & Lee","based on collectors description","GeoLocate","207"
"0030891MOR","41.81749","-88.041218","WGS84","Louise & Lee","based on collectors description","GeoLocate","206"
"0030892MOR","41.815255","-88.038943","WGS84","Louise & Lee","based on collectors description","GeoLocate","193"
"0030893MOR","41.816115","-88.037227","WGS84","Louise & Lee","based on collectors description","GeoLocate","202"
"0030894MOR","41.816806","-88.043997","WGS84","Louise & Lee","based on collectors description","GeoLocate","204"
"0030930MOR","41.818549","-88.076699","WGS84","Louise & Lee","based on collectors description","GeoLocate","200"
"0030983MOR","41.962267","-88.075527","WGS84","Louise & Lee","based on collectors description","GeoLocate","508"
"0031012MOR","41.77736","-88.165512","WGS84","Louise & Lee","based on collectors description","GeoLocate","247"
"0031017MOR","41.817504","-88.040199","WGS84","Louise & Lee","based on collectors description","GeoLocate","198"
"0031025MOR","41.81946","-88.062515","WGS84","Louise & Lee","based on collectors description","GeoLocate","107"
"0031072MOR","41.81623","-88.045413","WGS84","Louise & Lee","based on collectors description","GeoLocate","297"
"0031073MOR","41.81495","-88.046873","WGS84","Louise & Lee","based on collectors description","GeoLocate","194"
"0031084MOR","41.818117","-88.056872","WGS84","Louise & Lee","based on collectors description","GeoLocate","205"
"0031086MOR","41.8587","-87.934525","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0031177MOR","41.816873","-88.041508","WGS84","Louise & Lee","based on collectors description","GeoLocate","199"
"0031187MOR","41.816032","-88.082575","WGS84","Louise & Lee","based on collectors description","GeoLocate","152"
"0031190MOR","41.812891","-88.066045","WGS84","Louise & Lee","based on collectors description","GeoLocate","107"
"0031193MOR","41.755443","-88.13564","WGS84","Louise & Lee","based on collectors description","GeoLocate","214"
"0031195MOR","41.813031","-88.081891","WGS84","Louise & Lee","based on collectors description","GeoLocate","193"
"0031198MOR","41.818085","-88.059232","WGS84","Louise & Lee","based on collectors description","GeoLocate","214"
"0031202MOR","40.777537","-87.162413","","","","","100"
"0031267MOR","41.812935","-88.091933","WGS84","Louise & Lee","based on collectors description","GeoLocate","192"
"0031277MOR","41.815578","-88.053868","WGS84","Louise & Lee","based on collectors description","GeoLocate","110"
"0031280MOR","41.812895","-88.057982","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0031285MOR","42.003506","-86.538214","WGS84","Louise & Lee","based on collectors description","GeoLocate","198"
"0031286MOR","42.822346","-87.812695","WGS84","Louise & Lee","based on collectors description","GeoLocate","200"
"0031306MOR","41.38736","-88.240626","WGS84","Louise & Lee","based on collectors description","GeoLocate","403"
"0031307MOR","41.682653","-87.661984","WGS84","Louise & Lee","based on collectors description","GeoLocate","206"
"0031308MOR","41.855158","-86.656258","WGS84","Louise & Lee","based on collectors description","GeoLocate","209"
"0031309MOR","41.885812","-86.613562","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0031310MOR","42.258284","-88.836102","WGS84","Louise & Lee","based on collectors description","GeoLocate","102"
"0031311MOR","41.838566","-87.913076","WGS84","Louise & Lee","based on collectors description","GeoLocate","407"
"0031312MOR","41.684263","-87.67142","WGS84","Louise & Lee","based on collectors description","GeoLocate","197"
"0031313MOR","41.908806","-88.603884","WGS84","Louise & Lee","based on collectors description","GeoLocate","202"
"0031314MOR","41.828146","-88.177807","WGS84","Louise & Lee","based on collectors description","GeoLocate","203"
"0031315MOR","41.827715","-88.178193","WGS84","Louise & Lee","based on collectors description","GeoLocate","211"
"0031316MOR","41.779372","-87.958106","WGS84","Louise & Lee","based on collectors description","GeoLocate","200"
"0031317MOR","41.830759","-88.046325","WGS84","Louise & Lee","based on collectors description","GeoLocate","101"
"0031318MOR","41.97551","-88.272837","WGS84","Louise & Lee","based on collectors description","GeoLocate","208"
"0031319MOR","41.173432","-87.335816","WGS84","Louise & Lee","based on collectors description","GeoLocate","198"
"0031320MOR","41.919283","-88.234357","WGS84","Louise & Lee","based on collectors description","GeoLocate","193"
"0031390MOR","41.796865","-88.182225","WGS84","Louise & Lee","based on collectors description","GeoLocate","210"
"0031420MOR","41.820894","-88.076569","WGS84","Louise & Lee","based on collectors description","GeoLocate","99"
"0031421MOR","41.66292","-88.53099","WGS84","Louise & Lee","based on collectors description","GeoLocate","202"
"0031422MOR","42.597311","-88.209098","WGS84","Louise & Lee","based on collectors description","GeoLocate","115"
"0031423MOR","41.574172","-87.241156","WGS84","Louise & Lee","based on collectors description","GeoLocate","195"
"0031424MOR","42.287988","-87.943989","WGS84","Louise & Lee","based on collectors description","GeoLocate","199"
"0031425MOR","41.733263","-86.859582","WGS84","Louise & Lee","based on collectors description","GeoLocate","158"
"0031426MOR","41.726609","-86.902734","WGS84","Louise & Lee","based on collectors description","GeoLocate","154"
"0031427MOR","41.073466","-87.801113","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0031428MOR","42.249272","-88.592999","WGS84","Louise & Lee","based on collectors description","GeoLocate","211"
"0031429MOR","42.221122","-88.259424","WGS84","Louise & Lee","based on collectors description","GeoLocate","255"
