"","decimallatitude","decimallongitude","geodeticdatum","georeferencedby","georeferenceremarks","georeferencesources","coordinateuncertaintyinmeters"
"0067513MOR","39.090581|Bannon, Lee|NA","-90.664875|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise and Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","219|Bannon, Lee|NA"
"0067514MOR","38.759628|Bannon, Lee|NA","-88.276509|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise and Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","196|Bannon, Lee|NA"
"0067515MOR","38.716554|Bannon, Lee|NA","-88.294228|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise and Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","188|Bannon, Lee|NA"
"0067516MOR","38.496406|Bannon, Lee|NA","-89.565038|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise and Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","180|Bannon, Lee|NA"
"0067517MOR","39.015919|Bannon, Lee|NA","-87.796153|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise and Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","204|Bannon, Lee|NA"
"0067518MOR","39.280906|Bannon, Lee|NA","-88.170453|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise and Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","207|Bannon, Lee|NA"
"0067519MOR","","","WGS84|Bannon, Lee|NA","Louise and Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","195|Bannon, Lee|NA"
"0067520MOR","37.91228|Bannon, Lee|NA","-88.132764|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise and Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","187|Bannon, Lee|NA"
"0067521MOR","37.469436|Bannon, Lee|NA","-88.156024|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise and Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","206|Bannon, Lee|NA"
"0067522MOR","37.486084|Bannon, Lee|NA","-88.325785|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise and Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","203|Bannon, Lee|NA"
"0067523MOR","32.019604|Bannon, Lee|NA","-92.062635|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","301|Bannon, Lee|NA"
"0067524MOR","31.500539|Bannon, Lee|NA","-93.205634|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1980|Bannon, Lee|NA"
"0067525MOR","32.021545|Bannon, Lee|NA","-92.013515|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors descripton|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","679|Bannon, Lee|NA"
"0067526MOR","32.46914|Bannon, Lee|NA","-93.738442|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","168|Bannon, Lee|NA"
"0067527MOR","31.761203|Bannon, Lee|NA","-93.088067|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1983|Bannon, Lee|NA"
"0067528MOR","32.469029|Bannon, Lee|NA","-93.738665|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","149|Bannon, Lee|NA"
"0067529MOR","34.328892|Bannon, Lee|NA","-87.348982|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2023|Bannon, Lee|NA"
"0067530MOR","34.896996|Bannon, Lee|NA","-87.061185|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","202|Bannon, Lee|NA"
"0067531MOR","34.978184|Bannon, Lee|NA","-87.184927|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","203|Bannon, Lee|NA"
"0067532MOR","32.321942|Bannon, Lee|NA","-86.560247|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","219|Bannon, Lee|NA"
"0067533MOR","32.497883|Bannon, Lee|NA","-85.604089|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","499|Bannon, Lee|NA"
"0067534MOR","34.726717|Bannon, Lee|NA","-86.521903|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","997|Bannon, Lee|NA"
"0067535MOR","34.501173|Bannon, Lee|NA","-86.392336|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","235|Bannon, Lee|NA"
"0067536MOR","34.528998|Bannon, Lee|NA","-86.511653|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","502|Bannon, Lee|NA"
"0067537MOR","34.480488|Bannon, Lee|NA","-86.546043|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","214|Bannon, Lee|NA"
"0067538MOR","34.389068|Bannon, Lee|NA","-86.200856|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2011|Bannon, Lee|NA"
"0067539MOR","34.418438|Bannon, Lee|NA","-86.184755|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1002|Bannon, Lee|NA"
"0067540MOR","34.362097|Bannon, Lee|NA","-86.63217|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1010|Bannon, Lee|NA"
"0067541MOR","33.4565|Bannon, Lee|NA","-85.593012|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","84|Bannon, Lee|NA"
"0067542MOR","33.34398|Bannon, Lee|NA","-86.509573|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1001|Bannon, Lee|NA"
"0067543MOR","32.499982|Bannon, Lee|NA","-88.034056|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","194|Bannon, Lee|NA"
"0067544MOR","33.435109|Bannon, Lee|NA","-86.10279|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2051|Bannon, Lee|NA"
"0067545MOR","33.631761|Bannon, Lee|NA","-87.303146|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1969|Bannon, Lee|NA"
"0067546MOR","33.816515|Bannon, Lee|NA","-87.060798|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","210|Bannon, Lee|NA"
"0067547MOR","32.245224|Bannon, Lee|NA","-87.516907|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1922|Bannon, Lee|NA"
"0067548MOR","34.014603|Bannon, Lee|NA","-87.376993|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","192|Bannon, Lee|NA"
"0067549MOR","37.020349|Bannon, Lee|NA","-87.397064|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise|Bannon, Lee|NA","based on Collectors description/not 21 mi. nw of Hopkinsville|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2007|Bannon, Lee|NA"
"0067550MOR","37.020349|Bannon, Lee|NA","-87.397064|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2007|Bannon, Lee|NA"
"0067551MOR","37.019187|Bannon, Lee|NA","-87.3956|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2004|Bannon, Lee|NA"
"0067552MOR","37.954976|Bannon, Lee|NA","-83.943256|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2006|Bannon, Lee|NA"
"0067553MOR","37.740181|Bannon, Lee|NA","-84.645159|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","870|Bannon, Lee|NA"
"0067554MOR","38.47366|Bannon, Lee|NA","-85.017542|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2049|Bannon, Lee|NA"
"0067555MOR","37.567057|Bannon, Lee|NA","-84.620059|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2014|Bannon, Lee|NA"
"0067556MOR","38.990533|Bannon, Lee|NA","-77.019281|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","90|Bannon, Lee|NA"
"0067557MOR","33.86625|Bannon, Lee|NA","-84.414611|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","209|Bannon, Lee|NA"
"0067558MOR","32.231877|Bannon, Lee|NA","-110.953473|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","84|Bannon, Lee|NA"
"0067560MOR","36.894098|Bannon, Lee|NA","-98.792216|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2025|Bannon, Lee|NA"
"0067561MOR","32.778213|Bannon, Lee|NA","-108.284693|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","102|Bannon, Lee|NA"
"0067562MOR","38.942894|Bannon, Lee|NA","-92.327377|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","190|Bannon, Lee|NA"
"0067563MOR","33.447302|Bannon, Lee|NA","-80.814753|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","400|Bannon, Lee|NA"
"0067564MOR","36.892582|Bannon, Lee|NA","-76.177529|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","253|Bannon, Lee|NA"
"0067566MOR","32.845532|Bannon, Lee|NA","-84.844864|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2081|Bannon, Lee|NA"
"0067567MOR","38.982002|Bannon, Lee|NA","-77.018741|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","76|Bannon, Lee|NA"
"0067568MOR","42.298709|Bannon, Lee|NA","-71.12783|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1290|Bannon, Lee|NA"
"0067569MOR","51.111452|Bannon, Lee|NA","17.034405|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2072|Bannon, Lee|NA"
"0067570MOR","42.298709|Bannon, Lee|NA","-71.12783|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1290|Bannon, Lee|NA"
"0067571MOR","41.834402|Bannon, Lee|NA","-88.309231|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise and Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","197|Bannon, Lee|NA"
"0067573MOR","41.73781|Bannon, Lee|NA","-88.072699|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1029|Bannon, Lee|NA"
"0067578MOR","42.01763|Bannon, Lee|NA","-83.221906|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","204|Bannon, Lee|NA"
"0067581MOR","42.012497|Bannon, Lee|NA","-83.229631|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","227|Bannon, Lee|NA"
"0067582MOR","41.997599|Bannon, Lee|NA","-83.295689|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","91|Bannon, Lee|NA"
"0067583MOR","34.322394|Bannon, Lee|NA","-96.595288|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1037|Bannon, Lee|NA"
"0067584MOR","34.767872|Bannon, Lee|NA","-96.069721|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1003|Bannon, Lee|NA"
"0067585MOR","35.255797|Bannon, Lee|NA","-96.779802|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","218|Bannon, Lee|NA"
"0067586MOR","34.73888|Bannon, Lee|NA","-98.532552|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","320|Bannon, Lee|NA"
"0067587MOR","34.77434|Bannon, Lee|NA","-94.636744|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1515|Bannon, Lee|NA"
"0067588MOR","34.134871|Bannon, Lee|NA","-94.717132|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1949|Bannon, Lee|NA"
"0067589MOR","34.407435|Bannon, Lee|NA","-97.122885|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2004|Bannon, Lee|NA"
"0067590MOR","34.759565|Bannon, Lee|NA","-98.52895|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2026|Bannon, Lee|NA"
"0067591MOR","34.73663|Bannon, Lee|NA","-98.540492|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1228|Bannon, Lee|NA"
"0067592MOR","35.250201|Bannon, Lee|NA","-96.754935|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","296|Bannon, Lee|NA"
"0067593MOR","34.730767|Bannon, Lee|NA","-98.724885|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","184|Bannon, Lee|NA"
"0067594MOR","34.744513|Bannon, Lee|NA","-98.532004|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1807|Bannon, Lee|NA"
"0067595MOR","34.740563|Bannon, Lee|NA","-98.533034|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","813|Bannon, Lee|NA"
"0067596MOR","34.731587|Bannon, Lee|NA","-98.735053|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1007|Bannon, Lee|NA"
"0067598MOR","35.420674|Bannon, Lee|NA","-98.355616|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2065|Bannon, Lee|NA"
"0067599MOR","34.909591|Bannon, Lee|NA","-95.074661|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2013|Bannon, Lee|NA"
"0067600MOR","42.26451|Bannon, Lee|NA","-82.980142|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","210|Bannon, Lee|NA"
"0067602MOR","36.640523|Bannon, Lee|NA","-89.292711|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","203|Bannon, Lee|NA"
"0067603MOR","36.666362|Bannon, Lee|NA","-92.747886|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","195|Bannon, Lee|NA"
"0067604MOR","38.141907|Bannon, Lee|NA","-83.78787|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1996|Bannon, Lee|NA"
"0067605MOR","38.555401|Bannon, Lee|NA","-84.593121|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","987|Bannon, Lee|NA"
"0067606MOR","38.238569|Bannon, Lee|NA","-84.567631|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2049|Bannon, Lee|NA"
"0067607MOR","38.473678|Bannon, Lee|NA","-84.952728|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","2004|Bannon, Lee|NA"
"0067608MOR","34.859906|Bannon, Lee|NA","-81.355253|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","201|Bannon, Lee|NA"
"0067609MOR","34.858727|Bannon, Lee|NA","-81.279119|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","203|Bannon, Lee|NA"
"0067610MOR","33.192643|Bannon, Lee|NA","-79.969354|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","207|Bannon, Lee|NA"
"0067612MOR","35.190802|Bannon, Lee|NA","-86.273371|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","195|Bannon, Lee|NA"
"0067613MOR","35.007502|Bannon, Lee|NA","-85.36331|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","202|Bannon, Lee|NA"
"0067615MOR","35.213384|Bannon, Lee|NA","-86.31132|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","206|Bannon, Lee|NA"
"0067616MOR","35.221926|Bannon, Lee|NA","-86.444837|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","108|Bannon, Lee|NA"
"0067617MOR","35.221926|Bannon, Lee|NA","-86.444837|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","108|Bannon, Lee|NA"
"0067618MOR","35.358717|Bannon, Lee|NA","-86.383454|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","207|Bannon, Lee|NA"
"0067619MOR","35.171014|Bannon, Lee|NA","-85.700522|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","199|Bannon, Lee|NA"
"0067620MOR","35.171014|Bannon, Lee|NA","-85.700522|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","200|Bannon, Lee|NA"
"0067621MOR","35.206538|Bannon, Lee|NA","-85.738171|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","104|Bannon, Lee|NA"
"0067622MOR","36.529097|Bannon, Lee|NA","-87.816039|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","173|Bannon, Lee|NA"
"0067624MOR","36.407404|Bannon, Lee|NA","-89.43906|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","211|Bannon, Lee|NA"
"0067625MOR","35.653386|Bannon, Lee|NA","-88.003366|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on Collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","470|Bannon, Lee|NA"
"0067626MOR","42.298709|Bannon, Lee|NA","-71.12783|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","1290|Bannon, Lee|NA"
"0067627MOR","42.23882|Bannon, Lee|NA","-87.891594|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","207|Bannon, Lee|NA"
"0067631MOR","39.418823|Bannon, Lee|NA","-76.642907|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","216|Bannon, Lee|NA"
"0067632MOR","39.277664|Bannon, Lee|NA","-76.644255|Bannon, Lee|NA","WGS84|Bannon, Lee|NA","Louise & Lee|Bannon, Lee|NA","based on collectors description|Bannon, Lee|NA","GeoLocate|Bannon, Lee|NA","215|Bannon, Lee|NA"
